CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,POP_2022
1,Norte,15,Pará,1503093,Goianésia do Pará,150309305,Goianésia do Pará,26362
1,Norte,15,Pará,1503101,Gurupá,150310105,Gurupá,24108
1,Norte,15,Pará,1503101,Gurupá,150310110,Carrazedo,2438
1,Norte,15,Pará,1503101,Gurupá,150310115,Itatupã,5240
1,Norte,15,Pará,1503200,Igarapé-Açu,150320005,Igarapé-Açu,29729
1,Norte,15,Pará,1503200,Igarapé-Açu,150320010,Caripi,6068
1,Norte,15,Pará,1503309,Igarapé-Miri,150330905,Igarapé-Miri,40682
1,Norte,15,Pará,1503309,Igarapé-Miri,150330910,Maiauatá,24149
1,Norte,15,Pará,1503408,Inhangapi,150340805,Inhangapi,10325
1,Norte,15,Pará,1503457,Ipixuna do Pará,150345705,Ipixuna do Pará,30329
1,Norte,15,Pará,1503507,Irituia,150350705,Irituia,30955
1,Norte,15,Pará,1503606,Itaituba,150360605,Itaituba,112817
1,Norte,15,Pará,1503606,Itaituba,150360620,Moraes Almeida,10497
1,Norte,15,Pará,1503705,Itupiranga,150370505,Itupiranga,49754
1,Norte,15,Pará,1503754,Jacareacanga,150375405,Jacareacanga,23031
1,Norte,15,Pará,1503754,Jacareacanga,150375420,Porto Rico,1011
1,Norte,15,Pará,1503804,Jacundá,150380405,Jacundá,37707
1,Norte,15,Pará,1503903,Juruti,150390305,Juruti,50881
1,Norte,15,Pará,1504000,Limoeiro do Ajuru,150400005,Limoeiro do Ajuru,29569
1,Norte,15,Pará,1504059,Mãe do Rio,150405905,Mãe do Rio,34353
1,Norte,15,Pará,1504109,Magalhães Barata,150410905,Magalhães Barata,5548
1,Norte,15,Pará,1504109,Magalhães Barata,150410910,Cafezal,2567
1,Norte,15,Pará,1504208,Marabá,150420805,Marabá,266533
1,Norte,15,Pará,1504307,Maracanã,150430705,Maracanã,15916
1,Norte,15,Pará,1504307,Maracanã,150430715,Boa Esperança,4231
1,Norte,15,Pará,1504307,Maracanã,150430740,São Roberto,5824
1,Norte,15,Pará,1504406,Marapanim,150440605,Marapanim,11151
1,Norte,15,Pará,1504406,Marapanim,150440610,Marudá,1618
1,Norte,15,Pará,1504406,Marapanim,150440615,Matapiquara,2548
1,Norte,15,Pará,1504406,Marapanim,150440620,Monte Alegre do Maú,2819
1,Norte,15,Pará,1504406,Marapanim,150440622,Praia de Marudá,8437
1,Norte,15,Pará,1504422,Marituba,150442205,Marituba,111785
1,Norte,15,Pará,1504455,Medicilândia,150445505,Medicilândia,22084
1,Norte,15,Pará,1504455,Medicilândia,150445535,União da Floresta,5010
1,Norte,15,Pará,1504505,Melgaço,150450505,Melgaço,23355
1,Norte,15,Pará,1504505,Melgaço,150450510,Areias,4526
1,Norte,15,Pará,1504604,Mocajuba,150460405,Mocajuba,23859
1,Norte,15,Pará,1504604,Mocajuba,150460415,São Pedro de Viseu,3339
1,Norte,15,Pará,1504703,Moju,150470305,Moju,64719
1,Norte,15,Pará,1504703,Moju,150470310,Cairari,19375
1,Norte,15,Pará,1504752,Mojuí dos Campos,150475205,Mojuí dos Campos,23501
1,Norte,15,Pará,1504802,Monte Alegre,150480205,Monte Alegre,60012
1,Norte,15,Pará,1504901,Muaná,150490105,Muaná,34504
1,Norte,15,Pará,1504901,Muaná,150490110,São Francisco da Jararaca,6506
1,Norte,15,Pará,1504901,Muaná,150490115,São Miguel do Pracuúba,4358
1,Norte,15,Pará,1504950,Nova Esperança do Piriá,150495005,Nova Esperança do Piriá,20478
1,Norte,15,Pará,1504976,Nova Ipixuna,150497605,Nova Ipixuna,13955
1,Norte,15,Pará,1505007,Nova Timboteua,150500705,Nova Timboteua,9261
1,Norte,15,Pará,1505007,Nova Timboteua,150500710,Timboteua,3545
1,Norte,15,Pará,1505031,Novo Progresso,150503105,Novo Progresso,31207
1,Norte,15,Pará,1505031,Novo Progresso,150503110,Mil,2431
1,Norte,15,Pará,1505064,Novo Repartimento,150506405,Novo Repartimento,32967
1,Norte,15,Pará,1505064,Novo Repartimento,150506410,Belo Monte do Pará,5713
1,Norte,15,Pará,1505064,Novo Repartimento,150506420,Maracajá,14376
1,Norte,15,Pará,1505064,Novo Repartimento,150506440,Vitória da Conquista,7676
1,Norte,15,Pará,1505106,Óbidos,150510605,Óbidos,52229
1,Norte,15,Pará,1505205,Oeiras do Pará,150520505,Oeiras do Pará,33844
1,Norte,15,Pará,1505304,Oriximiná,150530405,Oriximiná,68294
1,Norte,15,Pará,1505403,Ourém,150540305,Ourém,17855
1,Norte,15,Pará,1505437,Ourilândia do Norte,150543705,Ourilândia do Norte,32467
1,Norte,15,Pará,1505486,Pacajá,150548605,Pacajá,30595
1,Norte,15,Pará,1505486,Pacajá,150548610,Bom Jardim,10502
1,Norte,15,Pará,1505494,Palestina do Pará,150549405,Palestina do Pará,6885
1,Norte,15,Pará,1505502,Paragominas,150550205,Paragominas,105550
1,Norte,15,Pará,1505536,Parauapebas,150553605,Parauapebas,267836
1,Norte,15,Pará,1505551,Pau D'Arco,150555105,Pau D'Arco,6931
1,Norte,15,Pará,1505601,Peixe-Boi,150560105,Peixe-Boi,5245
1,Norte,15,Pará,1505601,Peixe-Boi,150560110,Tauarizinho,3040
1,Norte,15,Pará,1505635,Piçarra,150563505,Piçarra,12832
1,Norte,15,Pará,1505650,Placas,150565005,Placas,18668
1,Norte,15,Pará,1505700,Ponta de Pedras,150570005,Ponta de Pedras,24984
1,Norte,15,Pará,1505809,Portel,150580905,Portel,62503
1,Norte,15,Pará,1505908,Porto de Moz,150590805,Porto de Moz,34662
1,Norte,15,Pará,1505908,Porto de Moz,150590810,Veiros,3180
1,Norte,15,Pará,1505908,Porto de Moz,150590815,Vilarinho do Monte,2755
1,Norte,15,Pará,1506005,Prainha,150600505,Prainha,23601
1,Norte,15,Pará,1506005,Prainha,150600510,Pacoval,4222
1,Norte,15,Pará,1506005,Prainha,150600525,Santa Maria do Uruará,7754
1,Norte,15,Pará,1506104,Primavera,150610405,Primavera,10851
1,Norte,15,Pará,1506112,Quatipuru,150611205,Quatipuru,7059
1,Norte,15,Pará,1506112,Quatipuru,150611210,Boa Vista,4465
1,Norte,15,Pará,1506138,Redenção,150613805,Redenção,85597
1,Norte,15,Pará,1506161,Rio Maria,150616105,Rio Maria,18384
1,Norte,15,Pará,1506187,Rondon do Pará,150618705,Rondon do Pará,53143
1,Norte,15,Pará,1506195,Rurópolis,150619505,Rurópolis,26722
1,Norte,15,Pará,1506195,Rurópolis,150619515,Divinópolis,9047
1,Norte,15,Pará,1506203,Salinópolis,150620305,Salinópolis,44772
1,Norte,15,Pará,1506302,Salvaterra,150630205,Salvaterra,15580
1,Norte,15,Pará,1506302,Salvaterra,150630210,Condeixa,2619
1,Norte,15,Pará,1506302,Salvaterra,150630215,Joanes,2705
1,Norte,15,Pará,1506302,Salvaterra,150630220,Jubim,1978
1,Norte,15,Pará,1506302,Salvaterra,150630225,Monsarás,1247
1,Norte,15,Pará,1506351,Santa Bárbara do Pará,150635105,Santa Bárbara do Pará,21087
1,Norte,15,Pará,1506401,Santa Cruz do Arari,150640105,Santa Cruz do Arari,7445
1,Norte,15,Pará,1506500,Santa Izabel do Pará,150650005,Santa Izabel do Pará,46731
1,Norte,15,Pará,1506500,Santa Izabel do Pará,150650010,Americano,16621
1,Norte,15,Pará,1506500,Santa Izabel do Pará,150650015,Caraparu,9667
1,Norte,15,Pará,1506559,Santa Luzia do Pará,150655905,Santa Luzia do Pará,20370
1,Norte,15,Pará,1506583,Santa Maria das Barreiras,150658305,Santa Maria das Barreiras,3103
1,Norte,15,Pará,1506583,Santa Maria das Barreiras,150658310,Casa de Tábua,8764
1,Norte,15,Pará,1506583,Santa Maria das Barreiras,150658315,Nova Esperança,4681
1,Norte,15,Pará,1506609,Santa Maria do Pará,150660905,Santa Maria do Pará,24624
1,Norte,15,Pará,1506708,Santana do Araguaia,150670805,Santana do Araguaia,32413
1,Norte,15,Pará,1506807,Santarém,150680705,Santarém,290166
1,Norte,15,Pará,1506807,Santarém,150680710,Alter do Chão,9834
1,Norte,15,Pará,1506807,Santarém,150680725,Boim,10574
1,Norte,15,Pará,1506807,Santarém,150680730,Curuai,17248
1,Norte,15,Pará,1506807,Santarém,150680740,Arapixuna,4120
1,Norte,15,Pará,1506906,Santarém Novo,150690605,Santarém Novo,6116
1,Norte,15,Pará,1507003,Santo Antônio do Tauá,150700305,Santo Antônio do Tauá,17604
1,Norte,15,Pará,1507003,Santo Antônio do Tauá,150700310,Espírito Santo do Tauá,4038
1,Norte,15,Pará,1507003,Santo Antônio do Tauá,150700315,São Raimundo de Borralhos,5819
1,Norte,15,Pará,1507102,São Caetano de Odivelas,150710205,São Caetano de Odivelas,13715
1,Norte,15,Pará,1507102,São Caetano de Odivelas,150710210,Perseverança,2951
1,Norte,15,Pará,1507151,São Domingos do Araguaia,150715105,São Domingos do Araguaia,21092
1,Norte,15,Pará,1507201,São Domingos do Capim,150720105,São Domingos do Capim,30599
1,Norte,15,Pará,1507300,São Félix do Xingu,150730005,São Félix do Xingu,38730
1,Norte,15,Pará,1507300,São Félix do Xingu,150730020,Sudoeste,3048
1,Norte,15,Pará,1507300,São Félix do Xingu,150730025,Taboca,13458
1,Norte,15,Pará,1507300,São Félix do Xingu,150730030,Vila Ladeira Vermelha,3364
1,Norte,15,Pará,1507300,São Félix do Xingu,150730035,Vila Lindoeste,2803
1,Norte,15,Pará,1507300,São Félix do Xingu,150730040,Vila Nereu,4015
1,Norte,15,Pará,1507409,São Francisco do Pará,150740905,São Francisco do Pará,14894
1,Norte,15,Pará,1507458,São Geraldo do Araguaia,150745805,São Geraldo do Araguaia,24255
1,Norte,15,Pará,1507466,São João da Ponta,150746605,São João da Ponta,4430
1,Norte,15,Pará,1507474,São João de Pirabas,150747405,São João de Pirabas,17404
1,Norte,15,Pará,1507474,São João de Pirabas,150747410,Japerica,3285
1,Norte,15,Pará,1507508,São João do Araguaia,150750805,São João do Araguaia,10231
1,Norte,15,Pará,1507508,São João do Araguaia,150750810,Apinagés,3433
1,Norte,15,Pará,1507607,São Miguel do Guamá,150760705,São Miguel do Guamá,38198
1,Norte,15,Pará,1507607,São Miguel do Guamá,150760710,Caju,7435
1,Norte,15,Pará,1507607,São Miguel do Guamá,150760715,Urucuri,6633
1,Norte,15,Pará,1507607,São Miguel do Guamá,150760720,Urucuriteua,628
1,Norte,15,Pará,1507706,São Sebastião da Boa Vista,150770605,São Sebastião da Boa Vista,25643
1,Norte,15,Pará,1507755,Sapucaia,150775505,Sapucaia,5847
1,Norte,15,Pará,1507805,Senador José Porfírio,150780505,Senador José Porfírio,22576
1,Norte,15,Pará,1507904,Soure,150790405,Soure,24204
1,Norte,15,Pará,1507953,Tailândia,150795305,Tailândia,62959
1,Norte,15,Pará,1507953,Tailândia,150795310,Palmares,9534
1,Norte,15,Pará,1507961,Terra Alta,150796105,Terra Alta,10400
1,Norte,15,Pará,1507979,Terra Santa,150797905,Terra Santa,18782
1,Norte,15,Pará,1508001,Tomé-Açu,150800105,Tomé-Açu,67585
1,Norte,15,Pará,1508035,Tracuateua,150803505,Tracuateua,28595
1,Norte,15,Pará,1508050,Trairão,150805005,Trairão,15242
1,Norte,15,Pará,1508084,Tucumã,150808405,Tucumã,39550
1,Norte,15,Pará,1508100,Tucuruí,150810005,Tucuruí,91306
1,Norte,15,Pará,1508126,Ulianópolis,150812605,Ulianópolis,37972
1,Norte,15,Pará,1508159,Uruará,150815905,Uruará,38086
1,Norte,15,Pará,1508159,Uruará,150815910,Alvorada,5472
1,Norte,15,Pará,1508209,Vigia,150820905,Vigia,40694
1,Norte,15,Pará,1508209,Vigia,150820915,Porto Salvo,10138
1,Norte,15,Pará,1508308,Viseu,150830805,Viseu,20685
1,Norte,15,Pará,1508308,Viseu,150830815,Fernandes Belo,10494
1,Norte,15,Pará,1508308,Viseu,150830820,São José do Gurupi,2587
1,Norte,15,Pará,1508308,Viseu,150830825,São José do Piriá,24926
1,Norte,15,Pará,1508357,Vitória do Xingu,150835705,Vitória do Xingu,15607
1,Norte,15,Pará,1508407,Xinguara,150840705,Xinguara,52893
1,Norte,16,Amapá,1600055,Serra do Navio,160005505,Serra do Navio,3775
1,Norte,16,Amapá,1600055,Serra do Navio,160005510,Cachaço,898
1,Norte,16,Amapá,1600105,Amapá,160010505,Amapá,7454
1,Norte,16,Amapá,1600105,Amapá,160010515,Sucuriju,489
1,Norte,16,Amapá,1600154,Pedra Branca do Amapari,160015405,Pedra Branca do Amapari,12847
1,Norte,16,Amapá,1600204,Calçoene,160020405,Calçoene,7324
1,Norte,16,Amapá,1600204,Calçoene,160020410,Cunani,917
1,Norte,16,Amapá,1600204,Calçoene,160020415,Lourenço,2371
1,Norte,16,Amapá,1600212,Cutias,160021205,Cutias,4461
1,Norte,16,Amapá,1600238,Ferreira Gomes,160023805,Ferreira Gomes,6666
1,Norte,16,Amapá,1600253,Itaubal,160025305,Itaubal,5599
1,Norte,16,Amapá,1600279,Laranjal do Jari,160027905,Laranjal do Jari,35114
1,Norte,16,Amapá,1600303,Macapá,160030305,Macapá,410095
1,Norte,16,Amapá,1600303,Macapá,160030310,Bailique,7239
1,Norte,16,Amapá,1600303,Macapá,160030311,Carapanantuba,1932
1,Norte,16,Amapá,1600303,Macapá,160030312,Fazendinha,17942
1,Norte,16,Amapá,1600303,Macapá,160030324,São Joaquim do Pacuí,5725
1,Norte,16,Amapá,1600402,Mazagão,160040205,Mazagão,11634
1,Norte,16,Amapá,1600402,Mazagão,160040208,Carvão,1539
1,Norte,16,Amapá,1600402,Mazagão,160040215,Mazagão Velho,8751
1,Norte,16,Amapá,1600501,Oiapoque,160050105,Oiapoque,24325
1,Norte,16,Amapá,1600501,Oiapoque,160050110,Clevelândia do Norte,467
1,Norte,16,Amapá,1600501,Oiapoque,160050115,Vila Velha,2243
1,Norte,16,Amapá,1600501,Oiapoque,160050120,Vila Brasil,447
1,Norte,16,Amapá,1600535,Porto Grande,160053505,Porto Grande,17848
1,Norte,16,Amapá,1600550,Pracuúba,160055005,Pracuúba,3803
1,Norte,16,Amapá,1600600,Santana,160060005,Santana,100127
1,Norte,16,Amapá,1600600,Santana,160060007,Anauerapucu,1368
1,Norte,16,Amapá,1600600,Santana,160060010,Igarapé do Lago,812
1,Norte,16,Amapá,1600600,Santana,160060015,Ilha de Santana,3917
1,Norte,16,Amapá,1600600,Santana,160060020,Piaçacá,418
1,Norte,16,Amapá,1600600,Santana,160060023,Pirativa,976
1,Norte,16,Amapá,1600709,Tartarugalzinho,160070905,Tartarugalzinho,12945
1,Norte,16,Amapá,1600808,Vitória do Jari,160080805,Vitória do Jari,11291
1,Norte,17,Tocantins,1700251,Abreulândia,170025105,Abreulândia,2576
1,Norte,17,Tocantins,1700301,Aguiarnópolis,170030105,Aguiarnópolis,4497
1,Norte,17,Tocantins,1700350,Aliança do Tocantins,170035005,Aliança do Tocantins,5147
1,Norte,17,Tocantins,1700400,Almas,170040005,Almas,6499
1,Norte,17,Tocantins,1700707,Alvorada,170070705,Alvorada,8802
1,Norte,17,Tocantins,1701002,Ananás,170100205,Ananás,10325
1,Norte,17,Tocantins,1701051,Angico,170105105,Angico,2876
1,Norte,17,Tocantins,1701101,Aparecida do Rio Negro,170110105,Aparecida do Rio Negro,4856
1,Norte,17,Tocantins,1701309,Aragominas,170130905,Aragominas,2626
1,Norte,17,Tocantins,1701309,Aragominas,170130910,Reunidas,2664
1,Norte,17,Tocantins,1701903,Araguacema,170190305,Araguacema,5927
1,Norte,17,Tocantins,1702000,Araguaçu,170200005,Araguaçu,8133
1,Norte,17,Tocantins,1702109,Araguaína,170210905,Araguaína,171301
1,Norte,17,Tocantins,1702158,Araguanã,170215805,Araguanã,4310
1,Norte,17,Tocantins,1702208,Araguatins,170220805,Araguatins,28938
1,Norte,17,Tocantins,1702208,Araguatins,170220810,Natal,1912
1,Norte,17,Tocantins,1702208,Araguatins,170220820,Macaúba,1068
1,Norte,17,Tocantins,1702307,Arapoema,170230705,Arapoema,5550
1,Norte,17,Tocantins,1702406,Arraias,170240605,Arraias,9747
1,Norte,17,Tocantins,1702406,Arraias,170240610,Cana Brava,540
1,Norte,17,Tocantins,1702554,Augustinópolis,170255405,Augustinópolis,17484
1,Norte,17,Tocantins,1702703,Aurora do Tocantins,170270305,Aurora do Tocantins,3342
1,Norte,17,Tocantins,1702901,Axixá do Tocantins,170290105,Axixá do Tocantins,10262
1,Norte,17,Tocantins,1703008,Babaçulândia,170300805,Babaçulândia,7880
1,Norte,17,Tocantins,1703057,Bandeirantes do Tocantins,170305705,Bandeirantes do Tocantins,3407
1,Norte,17,Tocantins,1703073,Barra do Ouro,170307305,Barra do Ouro,4476
1,Norte,17,Tocantins,1703107,Barrolândia,170310705,Barrolândia,4846
1,Norte,17,Tocantins,1703206,Bernardo Sayão,170320605,Bernardo Sayão,4229
1,Norte,17,Tocantins,1703305,Bom Jesus do Tocantins,170330505,Bom Jesus do Tocantins,4038
1,Norte,17,Tocantins,1703602,Brasilândia do Tocantins,170360205,Brasilândia do Tocantins,1974
1,Norte,17,Tocantins,1703701,Brejinho de Nazaré,170370105,Brejinho de Nazaré,4725
1,Norte,17,Tocantins,1703800,Buriti do Tocantins,170380005,Buriti do Tocantins,10307
1,Norte,17,Tocantins,1703826,Cachoeirinha,170382605,Cachoeirinha,1961
1,Norte,17,Tocantins,1703842,Campos Lindos,170384205,Campos Lindos,8653
1,Norte,17,Tocantins,1703867,Cariri do Tocantins,170386705,Cariri do Tocantins,4007
1,Norte,17,Tocantins,1703883,Carmolândia,170388305,Carmolândia,2201
1,Norte,17,Tocantins,1703891,Carrasco Bonito,170389105,Carrasco Bonito,3318
1,Norte,17,Tocantins,1703909,Caseara,170390905,Caseara,4847
1,Norte,17,Tocantins,1704105,Centenário,170410505,Centenário,2131
1,Norte,17,Tocantins,1704600,Chapada de Areia,170460005,Chapada de Areia,1501
1,Norte,17,Tocantins,1705102,Chapada da Natividade,170510205,Chapada da Natividade,3117
1,Norte,17,Tocantins,1705508,Colinas do Tocantins,170550805,Colinas do Tocantins,34233
1,Norte,17,Tocantins,1705557,Combinado,170555705,Combinado,4756
1,Norte,17,Tocantins,1705607,Conceição do Tocantins,170560705,Conceição do Tocantins,3887
1,Norte,17,Tocantins,1706001,Couto Magalhães,170600105,Couto Magalhães,5331
1,Norte,17,Tocantins,1706100,Cristalândia,170610005,Cristalândia,6371
1,Norte,17,Tocantins,1706258,Crixás do Tocantins,170625805,Crixás do Tocantins,1470
1,Norte,17,Tocantins,1706506,Darcinópolis,170650605,Darcinópolis,5827
1,Norte,17,Tocantins,1707009,Dianópolis,170700905,Dianópolis,17739
1,Norte,17,Tocantins,1707108,Divinópolis do Tocantins,170710805,Divinópolis do Tocantins,7024
1,Norte,17,Tocantins,1707207,Dois Irmãos do Tocantins,170720705,Dois Irmãos do Tocantins,6327
1,Norte,17,Tocantins,1707306,Dueré,170730605,Dueré,4248
1,Norte,17,Tocantins,1707405,Esperantina,170740505,Esperantina,7530
1,Norte,17,Tocantins,1707553,Fátima,170755305,Fátima,3467
1,Norte,17,Tocantins,1707652,Figueirópolis,170765205,Figueirópolis,5211
1,Norte,17,Tocantins,1707702,Filadélfia,170770205,Filadélfia,5562
1,Norte,17,Tocantins,1707702,Filadélfia,170770210,Bielândia,2150
1,Norte,17,Tocantins,1708205,Formoso do Araguaia,170820505,Formoso do Araguaia,18881
1,Norte,17,Tocantins,1708254,Tabocão,170825405,Tabocão,3455
1,Norte,17,Tocantins,1708304,Goianorte,170830405,Goianorte,4738
1,Norte,17,Tocantins,1709005,Goiatins,170900505,Goiatins,7505
1,Norte,17,Tocantins,1709005,Goiatins,170900510,Cartucho,1731
1,Norte,17,Tocantins,1709005,Goiatins,170900515,Craolândia,1311
1,Norte,17,Tocantins,1709005,Goiatins,170900525,Alto Lindo,1886
1,Norte,17,Tocantins,1709302,Guaraí,170930205,Guaraí,24775
1,Norte,17,Tocantins,1709500,Gurupi,170950005,Gurupi,85125
1,Norte,17,Tocantins,1709807,Ipueiras,170980705,Ipueiras,1590
1,Norte,17,Tocantins,1710508,Itacajá,171050805,Itacajá,6819
1,Norte,17,Tocantins,1710706,Itaguatins,171070605,Itaguatins,5172
1,Norte,17,Tocantins,1710904,Itapiratins,171090405,Itapiratins,3577
1,Norte,17,Tocantins,1711100,Itaporã do Tocantins,171110005,Itaporã do Tocantins,2404
1,Norte,17,Tocantins,1711506,Jaú do Tocantins,171150605,Jaú do Tocantins,3334
1,Norte,17,Tocantins,1711803,Juarina,171180305,Juarina,2243
1,Norte,17,Tocantins,1711902,Lagoa da Confusão,171190205,Lagoa da Confusão,15288
1,Norte,17,Tocantins,1711951,Lagoa do Tocantins,171195105,Lagoa do Tocantins,3516
1,Norte,17,Tocantins,1712009,Lajeado,171200905,Lajeado,3357
1,Norte,17,Tocantins,1712157,Lavandeira,171215705,Lavandeira,1626
1,Norte,17,Tocantins,1712405,Lizarda,171240505,Lizarda,2427
1,Norte,17,Tocantins,1712405,Lizarda,171240510,Alto Bonito,572
1,Norte,17,Tocantins,1712454,Luzinópolis,171245405,Luzinópolis,2717
1,Norte,17,Tocantins,1712504,Marianópolis do Tocantins,171250405,Marianópolis do Tocantins,4615
1,Norte,17,Tocantins,1712702,Mateiros,171270205,Mateiros,2748
1,Norte,17,Tocantins,1712801,Maurilândia do Tocantins,171280105,Maurilândia do Tocantins,3095
1,Norte,17,Tocantins,1713205,Miracema do Tocantins,171320505,Miracema do Tocantins,18566
1,Norte,17,Tocantins,1713304,Miranorte,171330405,Miranorte,12701
1,Norte,17,Tocantins,1713601,Monte do Carmo,171360105,Monte do Carmo,5694
1,Norte,17,Tocantins,1713700,Monte Santo do Tocantins,171370005,Monte Santo do Tocantins,2396
1,Norte,17,Tocantins,1713809,Palmeiras do Tocantins,171380905,Palmeiras do Tocantins,4872
1,Norte,17,Tocantins,1713957,Muricilândia,171395705,Muricilândia,3367
1,Norte,17,Tocantins,1714203,Natividade,171420305,Natividade,7906
1,Norte,17,Tocantins,1714203,Natividade,171420320,Príncipe,848
1,Norte,17,Tocantins,1714302,Nazaré,171430205,Nazaré,4521
1,Norte,17,Tocantins,1714880,Nova Olinda,171488005,Nova Olinda,10367
1,Norte,17,Tocantins,1715002,Nova Rosalândia,171500205,Nova Rosalândia,3362
1,Norte,17,Tocantins,1715101,Novo Acordo,171510105,Novo Acordo,3969
1,Norte,17,Tocantins,1715150,Novo Alegre,171515005,Novo Alegre,1846
1,Norte,17,Tocantins,1715259,Novo Jardim,171525905,Novo Jardim,2230
1,Norte,17,Tocantins,1715507,Oliveira de Fátima,171550705,Oliveira de Fátima,1164
1,Norte,17,Tocantins,1715705,Palmeirante,171570505,Palmeirante,4798
1,Norte,17,Tocantins,1715754,Palmeirópolis,171575405,Palmeirópolis,6975
1,Norte,17,Tocantins,1716109,Paraíso do Tocantins,171610905,Paraíso do Tocantins,52360
1,Norte,17,Tocantins,1716208,Paranã,171620805,Paranã,7846
1,Norte,17,Tocantins,1716208,Paranã,171620810,Bom Jesus da Palma,1742
1,Norte,17,Tocantins,1716208,Paranã,171620815,Campo Alegre,954
